,edge,source,target,entry_ts,duration,exit_ts
65,masoum_tp:UploadMedia_result_FUNC_writemasoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,masoum_tp:UploadMedia_result_FUNC_write,1660849144388428839,3533,1660849144388428901
66,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,1660849143091095642,753956,1660849143091843343
67,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:UploadMedia_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadMedia_args_FUNC_read,1660849144948910693,1667316,1660849144948961717
68,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849144949197076,1667316,1660849144949976707
69,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadUrls_result_FUNC_write,1660849144941353828,2802080,1660849144941358248
70,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadCreator_result_FUNC_write,1660849143438857260,682275,1660849143438858325
71,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMediamasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadMedia,masoum_tp:UploadUniqueId_result_FUNC_write,1660849144950466939,1667316,1660849144950470917
72,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849143213181348,1112293,1660849143213506471
73,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUrls_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUrls_result_FUNC_write,1660849144951561056,735607,1660849144951565958
74,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUrls_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUrls_args_FUNC_read,1660849144950921773,735607,1660849144950957841
75,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadCreator_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadCreator_result_FUNC_write,1660849144388427103,76770,1660849144388430636
76,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUniqueId_result_FUNC_write,1660849144940408318,293705,1660849144940414880
77,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadUserMentions_result_FUNC_write,1660849143213797855,1112293,1660849143213801796
78,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:UploadMedia_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:UploadMedia_result_FUNC_write,1660849143438602615,73690,1660849143438603846
79,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrlsmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUrls,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUniqueId,1660849144106612304,55417,1660849144106661600
80,masoum_tp:UploadUniqueId_result_FUNC_writemasoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:UploadUniqueId_result_FUNC_write,1660849143952652329,135643,1660849143952653799
81,masoum_tp:UploadUniqueId_result_FUNC_writemasoum_tp:UploadUrls_args_FUNC_read,masoum_tp:UploadUniqueId_result_FUNC_write,masoum_tp:UploadUrls_args_FUNC_read,1660849143952660355,135643,1660849143952693757
82,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:UploadText_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:UploadText_args_FUNC_read,1660849144952630229,660923,1660849144952639491
83,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextusertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,usertimeline_tp:UserTimelineServiceClient_FUNC_WriteUserTimeline,1660849144843470395,4868245,1660849144846050581
84,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:UploadText_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:UploadText_result_FUNC_write,1660849144846177830,4868245,1660849144846181675
85,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:UploadUserMentions_result_FUNC_write,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:UploadUserMentions_result_FUNC_write,1660849144953188727,660923,1660849144953192784
86,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,1660849143717829297,539831,1660849143718365037
87,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextmasoum_tp:ComposePostServiceClient_FUNC_dispatchCall,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,masoum_tp:ComposePostServiceClient_FUNC_dispatchCall,1660849144841448865,4868245,1660849144842336770
88,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadTextpoststorageservice_tp:PostStorageServiceClient_FUNC_StorePost,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadText,poststorageservice_tp:PostStorageServiceClient_FUNC_StorePost,1660849144570976595,2887578,1660849144571879549
89,masoum_tp:UploadText_args_FUNC_readmasoum_tp:UploadUserMentions_args_FUNC_read,masoum_tp:UploadText_args_FUNC_read,masoum_tp:UploadUserMentions_args_FUNC_read,1660849143717833158,7414,1660849143717840222
90,masoum_tp:UploadText_args_FUNC_readmasoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,masoum_tp:UploadText_args_FUNC_read,masoum_tp:ComposePostServiceProcessor_FUNC_process_UploadUserMentions,1660849144841450870,887905,1660849144842329832
91,socialnetworktypes_tp:Post_FUNC_writesocialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,1660849144954313283,49201,1660849144954316958
92,socialnetworktypes_tp:Post_FUNC_writesocialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,1660849144954338861,49201,1660849144954341662
93,socialnetworktypes_tp:Post_FUNC_writesocialnetworktypes_tp:Url_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Url_FUNC_write,1660849144954351681,49201,1660849144954354654
94,socialnetworktypes_tp:Post_FUNC_writepoststorageservice_tp:StorePost_pargs_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,poststorageservice_tp:StorePost_pargs_FUNC_write,1660849144943963390,156664,1660849144943992045
95,socialnetworktypes_tp:Post_FUNC_writeusertimeline_tp:WriteUserTimeline_pargs_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,usertimeline_tp:WriteUserTimeline_pargs_FUNC_write,1660849144843537976,169180,1660849144843566901
96,socialnetworktypes_tp:Creator_FUNC_writesocialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,1660849144260228181,3405,1660849144260229034
97,socialnetworktypes_tp:Creator_FUNC_writesocialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,1660849143439488753,8801,1660849143439489491
98,socialnetworktypes_tp:Creator_FUNC_writesocialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Creator_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,1660849143631695822,20716,1660849143631709892
99,socialnetworktypes_tp:Media_FUNC_writesocialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,1660849144943965540,28655,1660849144943966169
100,socialnetworktypes_tp:Media_FUNC_writesocialnetworktypes_tp:Post_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Post_FUNC_write,1660849144557107197,17998,1660849144557116098
101,socialnetworktypes_tp:Media_FUNC_writesocialnetworktypes_tp:Url_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,socialnetworktypes_tp:Url_FUNC_write,1660849144943970265,28655,1660849144943974072
102,socialnetworktypes_tp:Media_FUNC_writeusertimeline_tp:WriteUserTimeline_pargs_FUNC_write,socialnetworktypes_tp:Media_FUNC_write,usertimeline_tp:WriteUserTimeline_pargs_FUNC_write,1660849144943974670,28655,1660849144943991659
103,socialnetworktypes_tp:Url_FUNC_writesocialnetworktypes_tp:Url_FUNC_write,socialnetworktypes_tp:Url_FUNC_write,socialnetworktypes_tp:Url_FUNC_write,1660849144843546135,28925,1660849144843550234
